quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate
Q5,Q5_112,1,1946,-1.38629436111989,0,0.0536607567175423,0,0.58514926390567,0.0334689683881111,0.00610447812048094,0.56712,0.58514926390567,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_113,1,1946,-1.38629436111989,0,0.014577838809336,0,0.504341981945411,0.0407058331823714,0.00379994804476804,0.20858,0.504341981945411,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_116,1,1947,-1.38629436111989,1,7.375e-4,0,0.172701779414987,0.23983501556269,0.28903961474284,0.59065,0.172701779414987,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_117,4,1951,0.00199449173180908,0,1.08060866036053,0,0.282663542551029,0.35071968094913,1.10792317500954,0.03318,0.282663542551029,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_118,1,1951,-0.228162429267365,0,0.080186064522427,0,1.7314483104844e-4,0.0302597278950276,0.0365471295009169,1.40198,1.7314483104844e-4,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_119,1,1951,-1.3862943611199,0,30.1642815463572,0,3.4731832721228e-4,1.4712181536367,0.265282423698774,1.20334,3.4731832721228e-4,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,1,1933,2.83059115011615,1,0,0,1.25427415549258,0.595893712351758,0,0.1911,1.25427415549258,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,2,1934,2.90955539627289,1,0,0,0.269587211744498,0.764638597868784,0.0236703396357703,0.2602,0.269587211744498,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,3,1935,3.45313757479414,1,7.375e-4,0,0.0159567918359011,0.438256474925188,0.00632424045389199,0.00999,0.0159567918359011,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,4,1936,0.840424749827822,1,7.375e-4,0,4.0377343168656e-4,0.736029231235493,0.0274662928574829,0.27301,4.0377343168656e-4,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,5,1937,1.1979450027093,1,0,0,2.7448115712846e-4,0.859701550210805,0.00997479577268261,0.66617,2.7448115712846e-4,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,7,1939,-0.287682072451781,1,0.271934201408413,0,0.00377156258921786,4.92952372006036,0.0755207695581814,0.024,0.00377156258921786,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,10,1942,-0.76255924360631,1,0,0,0.0306097562760696,2.70146952629922,0.0814692877247847,0.17935,0.0306097562760696,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,14,1946,0.781205679743637,1,7.375e-4,0,0.115932685273635,0.164221648545597,0.0647058305453381,0.78562,0.115932685273635,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,15,1947,1.28183044655381,1,7.375e-4,0,0.259057670539111,0.0886511322480987,0.0726327198633238,0.44271,0.259057670539111,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,18,1950,0.730676192070076,1,0,0,0.00440118593178355,0.138507672653897,0.152540222619381,0.29608,0.00440118593178355,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,19,1951,0.28393610006308,1,0,0,0.00907424979285914,0.321550306304845,0.0867461149910272,0.49657,0.00907424979285914,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_12,20,1952,2.1044182499276,1,0,0,0.0117691452449085,0.434447398096244,0.350768460241369,0.15828,0.0117691452449085,15/06/1951,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_120,1,1951,-1.38629436111989,0,0,0,0.115341314531808,0.00138657328750493,0.0288843524203903,1.82783,0.115341314531808,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_121,3,1955,0.256398982720018,0,0,0,7.6608018465419e-4,2.9846629141906,0.210900281402303,0.11646,7.6608018465419e-4,15/06/1954,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_13,1,1933,2.15890169896091,1,0,0,5.67320963807725,0.160690933274725,0,0.0536,5.67320963807725,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_13,2,1934,0.463320142072176,0,0,0,4.44825261888489,0.312632552858228,0.0776445060421063,0.09428,4.44825261888489,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_14,1,1933,2.08201373073253,1,0.0231098020684865,0,3.00571311840893,0.0302509014729288,0,0.17862,3.00571311840893,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_14,2,1934,0.796139305309501,0,0.0125798071888629,0,1.74191921817474,0.0583613041208122,0.00980116695100245,0.0828,1.74191921817474,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_15,1,1933,1.5967471436166,1,0.145521080643385,0,0.00361248074896739,0.0462190263813771,5.4001817329788e-4,0.45796,0.00361248074896739,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_15,3,1935,-1.38629436111989,0,0.0461061161891004,0,1.8801085943741e-4,0.0149426465365284,9.01896620904805e-5,1.1e-4,1.8801085943741e-4,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_17,1,1933,0.900013614150259,0,0.580409127645641,0,1.82572337997046,15.8913956320447,0.0238615625377104,0.28111,1.82572337997046,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,1,1933,3.59400933816393,1,0.202952160403742,0,0,0.02242350106041,1.65079784250907e-6,0.90201,0,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,2,1934,3.28271189898111,1,0.188031418716676,0,1.1736639675064e-9,0.0495677584556699,4.27268160951778e-5,1.88569,1.1736639675064e-9,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,3,1935,2.95322836831908,1,0.200112039466524,0,5.53717882783177e-5,0.0259510985101454,1.25e-6,0.15831,5.53717882783177e-5,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,4,1936,0.405465108108158,1,0.516479630984741,0,1.3841663751971e-4,0.0237751217408062,0.0603734365145393,0.25997,1.3841663751971e-4,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,5,1937,0.0974965525337056,1,0.73767739285849,0,0.0339849999376379,0.253421305187044,2.5539511699848e-4,0.51302,0.0339849999376379,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_18,6,1938,-1.38629436111993,0,2.23952383582057,0,3.2196467714129504e-15,0.452466606481205,3.7695769679143e-4,0.86435,3.2196467714129504e-15,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_19,1,1933,2.09266715976703,0,0.202975023544652,0,0.573542188400499,11.1419645958536,0.364059688595845,0.48763,0.573542188400499,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,1,1933,2.67371003288191,1,0,0,3.98830508663417,1.6637481665821101,2.20625e-4,0.57915,3.98830508663417,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,2,1934,3.65258736928829,1,0,0,0.445722363628442,1.63521037196392,0.256677438797201,1.04503,0.445722363628442,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,3,1935,3.28073023732087,1,0.00818,0,0.262036921760263,1.47060493798045,0.233473284016077,0.04678,0.262036921760263,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,4,1936,3.11606547126002,1,7.375e-4,0,0.093947194625521993,2.58827717018651,0.270318207183572,0.05688,0.093947194625521993,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,5,1937,3.11643718746079,1,0,0,0.0038250000381504,2.06246397855398,0.1505281894579,0.39015,0.0038250000381504,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,6,1938,3.45403563714758,1,0,0,0,1.14980147651817,0.106956917732407,0.32345,0,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,7,1939,3.22513004701225,1,0.0103925,0,5.49999998935242e-5,1.94616545861879,0.0849283530877283,0.04851,5.49999998935242e-5,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,8,1940,3.58692942783614,1,0.00965500000000001,0,0,2.00445527148032,0.108161304781425,0.11384,0,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,9,1941,3.58702309628698,1,7.375e-4,0,0,3.70946526702629,0.107666955232863,0.20784,0,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,10,1942,2.49208765396163,1,0,0,0.00657859027463905,2.59375664755587,0.114907365827936,0.14675,0.00657859027463905,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,14,1946,1.63469919953794,1,0,0,0.00759145023447561,0.0171696089499696,0.0013475,0.03271,0.00759145023447561,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,15,1947,2.57756716596109,1,0,0,0.00250595517757691,0.0109818289517764,0.0232044294760728,0.4286,0.00250595517757691,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,1,2009,0.582653812117325,1,0,0,0,0.0291,17.2300917255924,0.88729,0,15/06/2008,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_2,2,2010,0.871783608979562,1,0,0,0,0.125030738214275,5.27450325215156,0.63125,0,15/06/2009,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,1,1933,3.19586720114476,1,0.440647684504118,0,0,1.55880180918026,5.3876817329788e-4,0.02108,0,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,2,1934,3.0705257512543,1,1.08460745510771,0,7.74009703832233e-10,1.2832261680984,1.19380045381186,0.46313,7.74009703832233e-10,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,3,1935,2.52603982633547,1,2.22320057580577,0,3.18068286969422e-5,0.53907710709391,0,0.00126,3.18068286969422e-5,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,4,1936,2.04438987050744,1,26.7785740554606,0,3.7563407717529e-4,1.28365656556518,0,0.15847,3.7563407717529e-4,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,14,1946,0.791568320605161,1,1.28567878278948,0,0.0249814056881445,0.0847446502371374,23.2714404426246,0.15333,0.0249814056881445,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,15,1947,0.715844014346863,1,0.839501406510785,0,0.0119970894022342,0.0756361741430551,32.190332025418,0.18283,0.0119970894022342,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,18,1950,0.669163100608365,1,0.5022198715244,0,0.00861178184034414,1.3905139090815,42.6684511441545,0.13635,0.00861178184034414,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_21,19,1951,0.9155027734478,0,1.46745052583918,0,0.326278407055612,3.4880329293101,43.6923163260509,0.39445,0.326278407055612,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,1,1933,2.99546410321579,1,0,0,1.37919601599108,1.27293510956238,6.25e-6,1.47167,1.37919601599108,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,2,1934,3.01241167092588,1,0,0,1.14076063741292,1.46017615176684,0.572417881580914,1.40559,1.14076063741292,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,3,1935,3.32967219075599,1,0.00818,0,0.160738072678336,1.08373239012176,0.497474592774796,0.18272,0.160738072678336,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,4,1936,1.59179778735097,1,7.3751998679305e-4,0,0.754700625850797,3.0258458087604,0.376473037577174,0.96618,0.754700625850797,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,5,1937,-1.38629436111989,0,0,0,1.45640189941327,2.53603134139035,0.277462906723319,1.25437,1.45640189941327,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,1,2009,-1.38629436111987,1,0,0,0,8.13525325951634e-5,53.3110759619797,1.82539,0,15/06/2008,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_3,2,2010,-1.38629436111989,1,0,0,0,1.3098773343143e-4,44.1045279356777,0.25958,0,15/06/2009,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,1,1933,3.32436216492447,1,1.48053521064573,0,0,7.6777804372821e-4,6.6808796983084e-4,0.03123,0,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,2,1934,3.25903117129832,1,3.00750676340391,0,0,0.00116941880711782,0.00237226765610036,0.05919,0,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,3,1935,3.06309603156622,1,5.69142325206355,0,6.7962632812168604e-9,5.1297886598659e-4,4.8705686798732e-4,0.0153,6.7962632812168604e-9,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,4,1936,2.72828489854578,1,16.2211426201394,0,2.01289651613479e-15,2.3693663627768e-4,2.4834795879619e-4,0.18308,2.01289651613479e-15,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,5,1937,3.11528638944214,1,0.810038621441515,0,0,0.0335484924005946,3.177098779912e-4,0.57732000000000006,0,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,6,1938,2.68203136114503,1,0.995086052356763,0,0.0037883310456812,5.9334608521838e-4,8.6966616548428e-4,0.15807,0.0037883310456812,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,7,1939,3.10032468654128,1,2.65850426178844,0,7.18134652473169e-10,3.6394930672678e-4,5.35625e-4,0.14257,7.18134652473169e-10,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,8,1940,3.00936788382314,1,0.272281887912097,0,2.3880641946050203e-9,5.2425611960941e-4,3.6961074462692e-4,0.00561,2.3880641946050203e-9,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,9,1941,3.42569988816666,1,0,0,0,5.1088437022163e-4,0.0273895093763989,0.38975,0,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,10,1942,2.12001590820943,1,0,0,7.50197400467158e-6,3.2901444682923e-4,0.0377781850164617,0.43302,7.50197400467158e-6,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,14,1946,2.62575179846946,1,0.00818,0,0.00103310869546907,1.4403113373009e-4,0.0170395920196867,0.22804,0.00103310869546907,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,15,1947,1.50613290230848,1,0.00818,0,0.00339271855902841,2.1796068071574e-4,0.0455657600967639,0.44134,0.00339271855902841,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,18,1950,0.080148837551131,1,5.45227216297288,0,6.36033448131457e-10,6.00442261916262e-5,0.0481070525592763,0.1352,6.36033448131457e-10,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_38,19,1951,-0.693147180559987,0,1.1419289491424,0,2.09832151654155e-14,3.7638557208619e-4,0.0421203281354237,0.13048,2.09832151654155e-14,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,1,1933,3.43109455843427,1,0.147512436208812,0,0,1.25373646611651,0.0214239176086398,0.72475,0,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,2,1934,3.33103424174528,1,0.176698944389483,0,6.163628050614979e-11,1.81320216156305,0.071742546090318507,1.88874,6.163628050614979e-11,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,3,1935,3.09921769935396,1,0.0612405969167079,0,1.6839416460357001e-10,1.00150552303632,0.0342607975445447,0.1533,1.6839416460357001e-10,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,4,1936,2.58768169247613,1,0.154253027298557,0,0.0011796352880019,0.66043514675572,0.0551861126060993,0.45396,0.0011796352880019,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,5,1937,2.09025910604672,1,0.0392540840427624,0,0.00108453669610451,0.886461606035854,0.0187210968266827,1.37999,0.00108453669610451,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,6,1938,3.02030574868488,1,0.0238677358599697,0,6.1493595795765e-4,1.52520168220588,0.0727223535811066,1.10904,6.1493595795765e-4,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,7,1939,2.86113640628766,1,0.0700290960856831,0,0.00138629676220554,1.12667418641609,0.0495426327047974,1.09352,0.00138629676220554,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,8,1940,2.94942832675854,1,0.0107319009298942,0,0.00918613832231466,1.22600711661414,0.00131152092093491,0.61031,0.00918613832231466,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,9,1941,2.83205329106556,1,0.0321490930211558,0,0.00184821547463007,0.924878347022807,0.0042988051930782,0.76386,0.00184821547463007,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,10,1942,2.57140106809034,1,2.9054792593691e-4,0,0.0409875040843028,0.687956027886386,0.0217422882090787,1.89779,0.0409875040843028,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,14,1946,3.01525543962562,1,7.375e-4,0,0.0192715699227863,0.138081539586238,0.409415921860932,1.01594,0.0192715699227863,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,15,1947,1.48869011912812,1,7.3749999999999e-4,0,0.00625209809442874,0.302093330710967,0.834697643930416,1.4886,0.00625209809442874,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,18,1950,0.878118791350894,1,0,0,0.00303402469182199,0.288864629377005,0.152342226348449,1.32497,0.00303402469182199,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,19,1951,1.73565408008588,1,0,0,7.07306204615539e-5,0.0833443854359072,0.0204828766010692,3.89346,7.07306204615539e-5,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,20,1952,3.10371658880449,1,0,0,0.0084157972051413,4.86678318241016,0.732522106289417,2.05205,0.0084157972051413,15/06/1951,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,23,1955,1.48963124147359,1,0,0,1.29003585470855e-9,7.31453398908373,0.0913499048295405,0.95086,1.29003585470855e-9,15/06/1954,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_39,24,1956,1.97724427178401,1,0,0,0.00187560277437838,4.50861993094148,0.035151999382469,0.97937,0.00187560277437838,15/06/1955,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_4,1,1933,2.05329072458344,1,0,0,0.955983280918299,0.0861935966366249,0,0.46504,0.955983280918299,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_4,2,1934,2.04718479474205,1,0,0,0.409573760763021,0.0805655579836153,1.02322879414916,0.55235,0.409573760763021,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_4,3,1935,1.92428115481423,0,7.375e-4,0,0.320483253369419,0.0794021781990392,0.201636907000695,0.4248,0.320483253369419,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,1,1933,4.14973413032349,1,1.48872255199461,0,0,0.664803764372296,0,0.40074,0,15/06/1932,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,2,1934,3.50932500133333,1,1.12789147202039,0,0,0.921614857355076,7.1256627022546e-4,0.51569,0,15/06/1933,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,3,1935,3.99362577718988,1,3.56213576826254,0,0,1.27711039893941,6.6439093010558e-4,0.11825,0,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,4,1936,3.60194092930739,1,6.90040618930529,0,7.49999999999829e-6,0.321159201560327,7.5216073814531e-4,0.11082,7.49999999999829e-6,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,6,1938,3.62625427437853,1,0,0,7.14425328975821e-6,0.818116870175373,3.2710812422215e-4,1.49062,7.14425328975821e-6,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,7,1939,1.6722839950183,1,0.00891750000000001,0,1.0999999653067e-4,0.142978366145203,2.49999999999998e-6,0.03228,1.0999999653067e-4,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,8,1940,2.11183237807632,1,0,0,1.6431723808096902e-9,0.275082727346935,2.2186417816213e-4,0.42987,1.6431723808096902e-9,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,9,1941,2.08316333152479,1,0,0,1.20144769585551e-9,0.125975370263753,2.30625e-4,0.33947,1.20144769585551e-9,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,10,1942,2.13579441837066,1,0,0,2.72498689000145e-10,0.081363507104228,7.0881952525281e-4,0.58166,2.72498689000145e-10,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_40,15,1947,0.669381344542375,1,7.375e-4,0,0.00424126790482378,0.132722393731545,0.00637108662956737,1.46921,0.00424126790482378,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,1,1935,0.0109297467373027,1,1.87581657142342,0,6.7705828147923e-4,1.0900090998997,4.4618730892649e-4,0.48672,6.7705828147923e-4,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,2,1936,1.71002312055895,1,3.5477317652047198,0,2.9397869003023e-4,3.76434708138223,0.00186453636884005,0.96293,2.9397869003023e-4,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,3,1937,-0.118495873983886,1,7.09836823367188,0,4.81305273259103e-5,1.55335987155239,0.00468685038568413,2.26425,4.81305273259103e-5,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,4,1938,-0.735526666334532,1,2.23842401702286,0,1.6591200873359e-6,0.210220817046032,0.00161652668672122,2.08111,1.6591200873359e-6,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,5,1939,1.08979024134776,1,0.502788211068899,0,1.93116514369182e-5,0.261228110294306,0.0053366055447061,0.62729,1.93116514369182e-5,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,6,1940,-0.268404031656742,1,2.5041325940468,0,3.74414161109111e-5,0.311994320699447,0.0308812527230269,0.06696,3.74414161109111e-5,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,7,1941,-1.38629436111993,0,0.824609926291572,0,1.9116889391911e-5,0.266314481518101,2.04507283441161,1.45751,1.9116889391911e-5,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,12,1946,1.06286127388155,1,43.0865247049236,0,0.0419699129592089,0.014068107480989,0.511604069987994,0.54608,0.0419699129592089,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,13,1947,1.1085405756869,1,12.8237566282717,0,0.00750019761618502,0.016388923101476702,2.0551339569948,0.39812,0.00750019761618502,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,16,1950,0.719099258606388,1,5.83292311743238,0,0.0087553743054179,0.180064974236206,10.215647731175,0.38411,0.0087553743054179,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_41,17,1951,1.60033642532626,0,6.57887539031692,0,0.0658168276817567,0.211258163658923,3.66126952631501,0.13765,0.0658168276817567,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,1,1935,3.38848238710688,1,0,0,8.83806394682551e-10,1.78540534184892,2.2438217240853e-4,0.02289,8.83806394682551e-10,15/06/1934,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,2,1936,1.95254016056368,1,0,0,7.7206011864686e-4,1.95429412191518,0.00202926780904013,0.23613,7.7206011864686e-4,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,3,1937,2.30297630916957,1,0,0,3.1509633721801e-4,1.42038970326765,5.39375e-4,1.35738,3.1509633721801e-4,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,4,1938,2.25737861257731,1,0,0,6.1493343942363e-4,4.27807487984412,0.00115095673447164,1.21463,6.1493343942363e-4,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,5,1939,2.33345460343513,1,0.0022125,0,0.00103488015451099,2.8200851305426,0.00425933755039995,0.49808,0.00103488015451099,15/06/1938,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,6,1940,1.86701306913254,1,0,0,0.00282803349290613,3.97863450441718,0.0153039968356769,0.70184,0.00282803349290613,15/06/1939,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,7,1941,2.53958731469534,1,0.011537862231972,0,1.9900669460681e-4,0.573877698697408,0.255108878630651,0.6272,1.9900669460681e-4,15/06/1940,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,8,1942,2.18205600957135,1,0,0,0.0183159751495895,0.509557574545042,0.198571055392524,0.71775,0.0183159751495895,15/06/1941,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,12,1946,2.28254736013618,1,0.0477170587755748,0,0.00273293939383198,0.210610366385874,0.189387355809347,0.3735,0.00273293939383198,15/06/1945,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,13,1947,1.17833611341851,1,7.375e-4,0,6.8200828276492e-4,0.576231269802456,0.133750742414949,2.03409,6.8200828276492e-4,15/06/1946,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,16,1950,0.188830499700676,1,0.0414743359827267,0,6.2570621513018e-4,0.126484144420611,0.136932499532612,1.69306,6.2570621513018e-4,15/06/1949,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,17,1951,0.793234094718412,1,0,0,0.00264417674469234,0.292134328289315,0.0135161636489177,0.73823,0.00264417674469234,15/06/1950,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_42,18,1952,0.1364971918039,0,0,0,8.358922114369e-4,0.395288679587984,0.111247634409782,0.59748,8.358922114369e-4,15/06/1951,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_43,1,1936,-0.192469131533803,1,7.375e-4,0,0.0464070617974155,13.9088991041161,0.0661269490263336,0.43787,0.0464070617974155,15/06/1935,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_43,2,1937,-0.276524024885687,1,0,0,0.0392473132147549,13.6099870494028,0.0702545541152445,0.59016,0.0392473132147549,15/06/1936,E1 Q5,UG,NA,E1,Control,NA,1
Q5,Q5_43,3,1938,-0.843915687051603,1,0,0,0.071222225053506,16.3142407067716,0.2080275,1.2235,0.071222225053506,15/06/1937,E1 Q5,UG,NA,E1,Control,NA,1
